Tier,Country,City,University,Latitude,Longitude,Course,MinCGPA,MinIELTS,GRE,TuitionUSD,LivingCostUSD,AvgSalaryUSD,AcceptanceRate,JobMarketScore,ROI,VisaDifficulty,SelectionDifficulty
Tier2,Australia,Sydney,Sydney Institute of Technology 25,-33.732,151.1639,AI & Data Science,6.6,7.7,331,3592,9734,60186,44,90,4.52,2,95.8
Tier2,Australia,Sydney,Sydney College of Engineering 26,-33.9399,151.3355,Mechanical,6.6,6.1,303,27531,10276,128611,18,76,3.4,2,102.4
Tier2,Australia,Sydney,Sydney School of Technology 27,-33.9143,151.1757,Electrical,8.0,6.3,303,1156,19850,74260,29,52,3.54,4,108.7
Tier1,Australia,Sydney,Sydney University of Engineering 28,-33.8812,151.1458,Electrical,8.2,7.4,328,1340,20198,59621,54,62,2.77,6,105.6
Tier2,Australia,Sydney,Sydney Technical University 29,-34.0061,151.1819,Electrical,8.8,6.8,340,19214,14054,78725,22,63,2.37,9,128.2
Tier1,Australia,Sydney,Sydney University of Engineering 30,-33.9726,151.0781,AI & Data Science,6.1,6.0,316,7037,18685,108772,17,61,4.23,1,98.0
Tier2,Australia,Sydney,Sydney Polytechnic University 31,-33.7435,151.1879,Mechanical,8.5,6.2,333,53782,16085,96659,53,98,1.38,5,100.8
Tier2,Australia,Sydney,Sydney Polytechnic University 32,-33.9898,151.0729,Mechanical,8.8,7.4,308,14042,13326,93294,45,52,3.41,8,117.1
Tier1,Australia,Sydney,Sydney University of Engineering 33,-33.9639,151.2295,Civil,7.2,6.9,335,45683,8072,95179,28,78,1.77,8,115.6
Tier2,Australia,Sydney,Sydney College of Engineering 34,-33.828,151.3043,Electrical,6.8,7.2,310,25605,17598,53646,79,98,1.24,8,89.3
Tier1,Australia,Sydney,Sydney National Institute of Technology 35,-33.986,151.061,Mechanical,7.4,6.2,295,18113,8351,69509,88,78,2.63,1,69.8
Tier3,Australia,Sydney,Sydney University of Engineering 36,-33.9024,151.3491,Civil,7.8,7.1,302,865,14295,69438,71,92,4.58,6,93.9
Tier3,Australia,Sydney,Sydney Polytechnic University 37,-33.8701,151.3228,AI & Data Science,6.7,7.3,333,50000,17238,57491,34,53,0.86,8,111.7
Tier1,Australia,Sydney,Sydney School of Technology 38,-33.9329,151.0663,Computer Science,9.3,7.4,309,17354,19403,83445,54,85,2.27,1,101.1
Tier3,Australia,Sydney,Sydney Technical University 39,-33.7708,151.1485,Civil,6.8,6.3,338,28817,13640,119807,31,93,2.82,9,111.7
Tier1,Australia,Sydney,Sydney National Institute of Technology 40,-33.804,151.1681,AI & Data Science,8.3,6.6,339,18977,11001,53934,65,77,1.8,8,101.4
Tier2,Australia,Sydney,Sydney Polytechnic University 41,-33.7634,151.1214,Computer Science,6.3,7.8,315,6705,15641,90900,64,50,4.07,2,84.7
Tier2,Australia,Sydney,Sydney National Institute of Technology 42,-33.9101,151.2566,Electrical,7.5,7.0,327,39913,12805,122528,84,53,2.32,10,93.5
Tier3,Australia,Sydney,Sydney Technical University 43,-33.8071,151.1185,Mechanical,9.3,6.1,317,4297,20089,52576,11,50,2.16,5,125.4
Tier2,Australia,Sydney,Sydney Institute of Technology 44,-33.8647,151.3355,Mechanical,7.7,6.8,292,6183,8175,88997,26,62,6.2,9,120.7
Tier3,Australia,Sydney,Sydney Technical University 45,-33.8027,151.2962,Electrical,9.4,6.8,290,58580,9786,92278,20,83,1.35,3,120.2
Tier3,Australia,Sydney,Sydney College of Engineering 46,-33.7741,151.2219,Electrical,6.3,6.6,300,25224,20987,65184,25,57,1.41,4,103.4
Tier2,Australia,Sydney,Sydney School of Technology 47,-33.7339,151.3036,Computer Science,7.1,7.1,314,3515,16092,77182,56,73,3.94,5,95.9
Tier2,Australia,Sydney,Sydney School of Technology 48,-33.998,151.1653,Civil,6.8,6.7,313,16851,11895,114461,71,93,3.98,10,95.3
Tier2,Australia,Sydney,Sydney National Institute of Technology 49,-33.8205,151.328,Computer Science,8.7,6.1,314,23086,16809,117998,13,60,2.96,7,125.4
Tier2,Australia,Sydney,Sydney Polytechnic University 50,-34.0045,151.2506,Electrical,8.0,6.4,315,13599,18290,94515,89,88,2.96,6,83.1
Tier2,Australia,Sydney,Sydney University of Engineering 51,-33.9061,151.0992,Civil,7.4,7.6,293,16511,18571,112690,22,62,3.21,6,118.4
Tier3,Australia,Sydney,Sydney National Institute of Technology 52,-33.7477,151.1253,Computer Science,6.1,7.2,310,10869,14541,73253,57,67,2.88,1,82.8
Tier2,Australia,Sydney,Sydney Institute of Technology 53,-33.7607,151.2654,AI & Data Science,6.8,7.3,338,42115,19296,45221,81,97,0.74,2,76.7
Tier1,Australia,Sydney,Sydney Technical University 54,-33.9461,151.2734,Computer Science,7.8,6.0,293,39440,15612,51057,69,80,0.93,4,86.5
Tier1,Australia,Sydney,Sydney Polytechnic University 55,-33.9286,151.2785,Computer Science,6.9,6.7,310,19285,9458,88697,62,90,3.09,10,100.3
Tier3,Australia,Sydney,Sydney University of Engineering 56,-33.7488,151.2435,Civil,8.7,6.3,295,43181,12207,104238,15,53,1.88,7,125.2
Tier1,Australia,Sydney,Sydney Polytechnic University 57,-33.7587,151.2225,Civil,6.3,6.1,303,36010,10862,112425,52,60,2.4,5,89.9
Tier3,Australia,Sydney,Sydney Institute of Technology 58,-33.8333,151.1489,AI & Data Science,8.6,7.2,304,3936,12497,65325,45,60,3.97,1,101.3
Tier2,Australia,Sydney,Sydney University of Engineering 59,-33.9576,151.3206,AI & Data Science,7.9,6.7,295,1059,9209,84433,65,98,8.22,1,85.8
Tier2,Australia,Sydney,Sydney Institute of Technology 60,-33.8915,151.2891,Mechanical,9.0,7.8,323,43149,9659,82764,40,82,1.57,10,126.2
Tier2,Australia,Melbourne,Melbourne School of Technology 1,-37.7953,145.0079,AI & Data Science,9.2,6.3,332,32215,13068,59892,85,82,1.32,4,86.7
Tier3,Australia,Melbourne,Melbourne University of Engineering 2,-37.903,144.9282,Electrical,6.5,7.7,324,40002,10978,45726,35,89,0.9,1,97.8
Tier3,Australia,Melbourne,Melbourne Technical University 3,-37.9416,145.0423,AI & Data Science,8.5,6.1,323,9744,12413,65451,6,53,2.95,3,119.9
Tier2,Australia,Melbourne,Melbourne University of Engineering 4,-37.9207,145.1025,Mechanical,8.3,7.7,312,1406,16232,86369,30,58,4.9,1,109.3
Tier1,Australia,Melbourne,Melbourne Polytechnic University 5,-37.6991,145.0314,Computer Science,6.9,7.9,334,135,13202,46681,52,81,3.5,5,100.1
Tier3,Australia,Melbourne,Melbourne National Institute of Technology 6,-37.8133,145.0549,Computer Science,8.9,6.9,300,2903,19736,49240,66,69,2.17,6,101.1
Tier1,Australia,Melbourne,Melbourne School of Technology 7,-37.7617,144.8547,Mechanical,6.2,7.2,320,46770,15452,109360,26,95,1.76,9,114.8
Tier3,Australia,Melbourne,Melbourne University of Engineering 8,-37.6768,145.0605,AI & Data Science,7.8,8.0,313,11234,8551,124985,73,77,6.32,10,104.5
Tier2,Australia,Melbourne,Melbourne School of Technology 9,-37.7452,144.8687,AI & Data Science,7.9,6.7,332,5876,12419,101423,13,70,5.54,3,115.8
Tier2,Australia,Melbourne,Melbourne Polytechnic University 10,-37.7861,145.0582,AI & Data Science,7.6,7.7,324,1391,10499,44588,23,99,3.75,7,121.3
Tier1,Australia,Melbourne,Melbourne Institute of Technology 11,-37.6664,145.0865,Civil,8.7,6.5,316,37152,18913,84619,79,96,1.51,4,88.0
Tier1,Australia,Melbourne,Melbourne Technical University 12,-37.8218,145.0116,Mechanical,8.4,6.1,313,5406,10271,66198,71,50,4.22,7,94.9
Tier3,Australia,Melbourne,Melbourne School of Technology 13,-37.7965,144.9031,Mechanical,7.8,6.1,328,51045,13398,61287,20,61,0.95,10,123.4
Tier2,Australia,Melbourne,Melbourne College of Engineering 14,-37.7023,144.8984,Electrical,6.4,7.6,325,19284,20510,55227,74,57,1.39,10,95.4
Tier3,Australia,Melbourne,Melbourne University of Engineering 15,-37.7051,144.8717,Electrical,7.1,7.7,307,9570,10489,79199,62,51,3.95,1,87.3
Tier3,Australia,Melbourne,Melbourne University of Engineering 16,-37.9337,144.8391,Civil,8.7,6.6,321,51976,11450,99812,74,58,1.57,4,90.9
Tier3,Australia,Melbourne,Melbourne College of Engineering 17,-37.9081,145.0221,Civil,8.4,6.9,293,20921,20328,99967,38,79,2.42,9,118.6
Tier3,Australia,Melbourne,Melbourne College of Engineering 18,-37.8186,144.989,Mechanical,9.1,7.8,326,37647,21610,45723,74,80,0.77,7,103.7
Tier2,Australia,Melbourne,Melbourne National Institute of Technology 19,-37.7424,145.0673,Electrical,6.3,6.1,337,3359,14822,63298,72,86,3.48,8,85.9
Tier3,Australia,Melbourne,Melbourne School of Technology 20,-37.9416,144.8183,Civil,9.2,6.8,336,47873,19099,125207,83,50,1.87,10,101.7
Tier2,Australia,Melbourne,Melbourne Technical University 21,-37.9615,144.8447,AI & Data Science,8.4,7.6,310,11074,14512,75399,45,70,2.95,10,119.9
Tier1,Australia,Melbourne,Melbourne Technical University 22,-37.7967,145.0122,Mechanical,8.9,7.7,301,15337,20429,86051,36,91,2.41,7,121.3
Tier1,Australia,Melbourne,Melbourne Polytechnic University 23,-37.6708,144.9129,Civil,7.9,6.9,317,34638,20725,45087,34,82,0.81,6,112.1
Tier3,Australia,Melbourne,Melbourne National Institute of Technology 24,-37.6859,144.8418,Electrical,9.3,6.7,293,56970,13408,40763,52,91,0.58,1,99.3
Tier3,Australia,Melbourne,Melbourne Institute of Technology 25,-37.7465,145.0101,Mechanical,8.1,6.7,321,49433,11220,116578,22,67,1.92,4,114.3
Tier3,Australia,Melbourne,Melbourne National Institute of Technology 26,-37.7634,144.8282,Civil,6.6,6.4,320,56434,18163,96007,65,86,1.29,5,86.1
Tier2,Australia,Melbourne,Melbourne School of Technology 27,-37.7059,144.9175,Electrical,7.3,6.2,322,8666,8737,58945,46,78,3.39,9,106.3
Tier2,Australia,Melbourne,Melbourne Polytechnic University 28,-37.9011,144.8374,Civil,7.5,6.8,324,42813,18472,115171,78,83,1.88,8,91.7
Tier1,Australia,Melbourne,Melbourne School of Technology 29,-37.786,144.9403,Civil,7.6,7.3,303,9082,20741,103087,16,86,3.46,7,123.2
Tier1,Australia,Melbourne,Melbourne University of Engineering 30,-37.896,144.8273,Electrical,8.1,6.9,296,21191,8997,84467,12,82,2.8,2,116.1
Tier3,Australia,Melbourne,Melbourne Technical University 31,-37.754,145.0435,Computer Science,8.1,6.0,328,31349,11721,48459,46,100,1.13,10,111.5
Tier3,Australia,Melbourne,Melbourne University of Engineering 32,-37.8372,144.9407,Mechanical,7.6,7.6,333,53700,17880,68964,50,96,0.96,9,111.4
Tier1,Australia,Melbourne,Melbourne Polytechnic University 33,-37.7531,144.8957,Mechanical,8.8,7.7,339,27661,14281,128083,89,60,3.05,4,88.3
Tier2,Australia,Melbourne,Melbourne Institute of Technology 34,-37.728,145.0354,Computer Science,9.3,6.1,314,47455,18073,104813,26,91,1.6,5,117.9
Tier1,Australia,Melbourne,Melbourne Technical University 35,-37.9326,144.9661,Computer Science,9.4,6.3,301,20100,10536,118929,20,74,3.88,3,118.2
Tier1,Australia,Melbourne,Melbourne Technical University 36,-37.736,144.8457,Mechanical,9.2,6.3,300,27186,9263,73186,65,55,2.01,4,96.7
Tier1,Australia,Melbourne,Melbourne Technical University 37,-37.8406,144.8695,Electrical,9.2,6.3,303,11520,11326,107647,84,77,4.71,3,85.2
Tier1,Australia,Melbourne,Melbourne Polytechnic University 38,-37.7584,145.0837,AI & Data Science,6.4,6.1,317,30519,19516,56394,8,75,1.13,6,114.4
Tier1,Australia,Melbourne,Melbourne School of Technology 39,-37.7669,145.0672,Electrical,8.0,6.8,340,3589,17594,48165,48,88,2.27,1,95.2
Tier2,Australia,Melbourne,Melbourne School of Technology 40,-37.9602,144.8248,Civil,6.1,7.5,324,36635,13879,56347,36,100,1.12,6,104.5
Tier1,Australia,Melbourne,Melbourne National Institute of Technology 41,-37.7439,144.9942,Mechanical,7.4,7.2,298,59611,11697,83772,48,66,1.17,6,103.8
Tier1,Australia,Melbourne,Melbourne College of Engineering 42,-37.7608,144.934,Mechanical,6.2,6.7,302,54364,17640,124550,46,70,1.73,8,100.8
Tier1,Australia,Melbourne,Melbourne College of Engineering 43,-37.9356,144.8389,AI & Data Science,7.3,7.0,333,26848,16709,100106,69,69,2.3,4,88.0
Tier2,Australia,Melbourne,Melbourne Polytechnic University 44,-37.8711,144.9984,AI & Data Science,6.0,6.2,334,35121,19967,58407,36,92,1.06,3,92.8
Tier3,Australia,Melbourne,Melbourne Technical University 45,-37.8583,144.8481,Computer Science,8.0,6.5,295,54896,9125,74428,70,81,1.16,6,93.0
Tier2,Australia,Melbourne,Melbourne Polytechnic University 46,-37.8031,144.8193,Civil,7.6,7.1,305,45265,10489,113014,71,93,2.03,2,84.9
Tier2,Australia,Melbourne,Melbourne National Institute of Technology 47,-37.7187,144.9621,Mechanical,8.3,6.7,335,33217,12366,112637,87,92,2.47,10,94.8
Tier1,Australia,Melbourne,Melbourne National Institute of Technology 48,-37.7616,145.097,Civil,7.8,7.3,311,37747,12379,109899,64,84,2.19,2,90.2
Tier3,Australia,Melbourne,Melbourne National Institute of Technology 49,-37.7586,145.0268,Electrical,7.6,7.7,293,51161,12801,101063,73,63,1.58,10,102.3
Tier3,Australia,Melbourne,Melbourne School of Technology 50,-37.879,144.9556,Computer Science,7.9,6.4,333,13695,15887,93127,12,84,3.15,7,123.1
Tier2,Australia,Melbourne,Melbourne College of Engineering 51,-37.8941,144.818,Electrical,8.2,7.5,324,44508,21110,78163,5,84,1.19,4,126.5
Tier3,Australia,Melbourne,Melbourne University of Engineering 52,-37.9045,145.0715,Civil,6.6,6.9,304,28938,11455,118120,9,95,2.92,2,110.1
Tier3,Australia,Melbourne,Melbourne Institute of Technology 53,-37.6948,144.8965,AI & Data Science,7.1,6.6,318,41009,20232,129473,79,79,2.11,2,76.4
Tier2,Australia,Melbourne,Melbourne College of Engineering 54,-37.8281,144.8932,Electrical,8.7,6.4,306,26624,17656,92416,69,58,2.09,9,102.6
Tier1,Australia,Melbourne,Melbourne Technical University 55,-37.8376,145.107,Computer Science,6.0,7.1,310,1528,8281,88365,86,87,9.01,4,73.4
Tier2,Australia,Melbourne,Melbourne School of Technology 56,-37.9531,144.8184,AI & Data Science,9.0,7.1,318,50518,14583,90135,75,77,1.38,4,93.9
Tier1,Australia,Melbourne,Melbourne Technical University 57,-37.9606,145.1084,Mechanical,9.0,6.5,339,2286,9083,85741,28,64,7.54,5,117.0
Tier3,Australia,Melbourne,Melbourne Polytechnic University 58,-37.7911,144.8738,Mechanical,6.9,7.4,313,35784,18383,123154,16,85,2.27,8,122.1
Tier2,Australia,Melbourne,Melbourne University of Engineering 59,-37.7118,144.8523,Computer Science,8.4,7.9,336,1363,20259,115391,89,73,5.34,1,81.1
Tier1,Australia,Melbourne,Melbourne Polytechnic University 60,-37.7997,144.8383,Civil,7.3,6.7,301,19275,9145,91923,79,67,3.23,4,81.8
Tier1,Australia,Brisbane,Brisbane College of Engineering 1,-27.4709,153.1187,Mechanical,8.6,7.8,306,47160,14479,89768,10,53,1.46,1,121.2
Tier3,Australia,Brisbane,Brisbane College of Engineering 2,-27.5727,153.1108,Civil,6.5,6.5,331,55278,14163,86958,44,100,1.25,9,104.5
Tier2,Australia,Brisbane,Brisbane National Institute of Technology 3,-27.4792,152.9984,AI & Data Science,7.3,6.6,325,21235,21091,80199,51,86,1.89,7,101.4
Tier2,Australia,Brisbane,Brisbane School of Technology 4,-27.401,152.8805,Computer Science,6.3,7.4,325,48796,13546,125132,71,90,2.01,10,95.6
Tier2,Australia,Brisbane,Brisbane School of Technology 5,-27.5067,152.9844,Electrical,8.8,6.4,323,49553,10031,70507,66,58,1.18,3,92.6
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 6,-27.5759,152.9994,Electrical,9.3,6.2,307,45668,21333,128349,11,82,1.92,10,135.8
Tier1,Australia,Brisbane,Brisbane Technical University 7,-27.515,152.9606,Computer Science,8.0,6.4,311,27550,14873,97229,80,96,2.29,10,95.6
Tier2,Australia,Brisbane,Brisbane Technical University 8,-27.3777,152.8882,Mechanical,7.9,7.2,298,43052,16496,117597,70,77,1.97,7,97.3
Tier3,Australia,Brisbane,Brisbane School of Technology 9,-27.5892,153.1741,AI & Data Science,6.2,6.0,331,1822,14446,82357,90,72,5.06,1,62.0
Tier3,Australia,Brisbane,Brisbane School of Technology 10,-27.4098,152.9375,Electrical,7.3,7.7,329,36760,12341,102626,79,73,2.09,6,89.8
Tier3,Australia,Brisbane,Brisbane Institute of Technology 11,-27.5008,153.0941,AI & Data Science,6.4,6.7,308,18933,16428,61262,14,54,1.73,1,103.8
Tier3,Australia,Brisbane,Brisbane Technical University 12,-27.3832,153.0354,AI & Data Science,9.4,7.3,297,12343,20403,91481,35,61,2.79,1,110.7
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 13,-27.3671,153.1478,Computer Science,9.0,8.0,314,6989,20926,128275,77,64,4.6,8,104.5
Tier1,Australia,Brisbane,Brisbane Institute of Technology 14,-27.5224,153.0709,Mechanical,8.2,7.8,315,49243,13249,77830,27,91,1.25,2,112.7
Tier1,Australia,Brisbane,Brisbane Technical University 15,-27.55,153.1159,Mechanical,7.4,7.1,298,54662,16505,53781,51,86,0.76,10,109.9
Tier3,Australia,Brisbane,Brisbane Polytechnic University 16,-27.5638,152.9771,AI & Data Science,7.2,6.4,340,27749,15798,97180,68,60,2.23,2,81.6
Tier1,Australia,Brisbane,Brisbane University of Engineering 17,-27.5894,153.0342,Civil,8.0,6.8,332,53051,12737,66100,54,84,1.0,2,94.2
Tier2,Australia,Brisbane,Brisbane Technical University 18,-27.5139,153.1199,Mechanical,6.8,7.6,336,9414,18725,109793,79,79,3.9,4,82.9
Tier1,Australia,Brisbane,Brisbane Technical University 19,-27.6115,152.9146,Electrical,6.0,6.7,300,38638,15423,124709,42,56,2.31,2,89.8
Tier1,Australia,Brisbane,Brisbane Technical University 20,-27.4706,153.0473,Mechanical,7.8,7.0,295,2108,16606,41980,61,84,2.24,8,102.5
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 21,-27.5588,152.9608,Mechanical,7.8,6.8,329,20520,21069,61886,77,97,1.49,6,89.7
Tier2,Australia,Brisbane,Brisbane University of Engineering 22,-27.5729,152.8768,Computer Science,8.7,7.0,303,48608,18843,53830,24,86,0.8,5,119.5
Tier3,Australia,Brisbane,Brisbane School of Technology 23,-27.3355,153.0835,Mechanical,7.2,6.4,334,13933,18174,106636,64,68,3.32,5,89.6
Tier2,Australia,Brisbane,Brisbane National Institute of Technology 24,-27.4254,153.1723,Electrical,7.7,7.4,306,22483,9486,59321,11,51,1.86,8,128.6
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 25,-27.5288,152.9,Mechanical,8.2,6.7,291,12538,20326,99311,40,98,3.02,1,99.8
Tier3,Australia,Brisbane,Brisbane Polytechnic University 26,-27.3255,153.1708,Computer Science,8.1,7.6,291,29104,8637,71139,86,71,1.88,1,79.9
Tier2,Australia,Brisbane,Brisbane Technical University 27,-27.5508,153.0103,Mechanical,8.1,6.5,290,48099,17097,116780,70,94,1.79,5,91.5
Tier3,Australia,Brisbane,Brisbane Institute of Technology 28,-27.4947,153.0954,Civil,9.2,6.5,304,19122,19568,41411,66,61,1.07,2,93.0
Tier1,Australia,Brisbane,Brisbane Institute of Technology 29,-27.5629,152.8844,Computer Science,9.0,6.3,299,56794,12876,102886,7,81,1.48,5,126.7
Tier3,Australia,Brisbane,Brisbane School of Technology 30,-27.525,152.8879,AI & Data Science,8.4,6.1,314,40519,18182,120495,21,55,2.05,6,117.9
Tier3,Australia,Brisbane,Brisbane University of Engineering 31,-27.539,152.9463,Computer Science,6.5,7.8,294,31025,9545,41832,90,68,1.03,2,72.7
Tier3,Australia,Brisbane,Brisbane Technical University 32,-27.371,152.9074,Mechanical,8.1,6.2,328,39396,20062,56889,36,91,0.96,4,105.3
Tier1,Australia,Brisbane,Brisbane Institute of Technology 33,-27.4122,152.9552,Civil,6.0,7.7,295,4763,8763,92083,35,87,6.81,4,101.3
Tier1,Australia,Brisbane,Brisbane National Institute of Technology 34,-27.6144,153.0145,Computer Science,8.9,7.7,308,55027,20901,53239,25,99,0.7,2,116.8
Tier1,Australia,Brisbane,Brisbane Technical University 35,-27.5401,153.0807,Computer Science,7.9,7.7,292,4935,9795,113659,87,87,7.72,9,94.8
Tier1,Australia,Brisbane,Brisbane University of Engineering 36,-27.589,153.1691,Electrical,6.8,6.2,315,39197,9376,77972,47,76,1.61,6,97.3
Tier2,Australia,Brisbane,Brisbane National Institute of Technology 37,-27.6066,152.9056,Electrical,8.5,7.1,335,46757,9453,41895,57,98,0.75,4,100.4
Tier1,Australia,Brisbane,Brisbane National Institute of Technology 38,-27.5952,152.8773,Electrical,7.9,7.7,313,35906,12432,83372,89,73,1.72,6,87.8
Tier1,Australia,Brisbane,Brisbane University of Engineering 39,-27.6043,152.8985,Mechanical,9.4,6.3,330,54337,18257,99210,36,95,1.37,7,118.2
Tier1,Australia,Brisbane,Brisbane School of Technology 40,-27.4219,153.1262,AI & Data Science,7.3,7.6,292,20127,20688,66487,73,93,1.63,3,86.4
Tier1,Australia,Brisbane,Brisbane Technical University 41,-27.5484,153.0834,Civil,7.9,7.1,321,52789,16077,74331,22,81,1.08,5,116.9
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 42,-27.5727,152.9389,Civil,7.0,6.7,300,50602,8515,70997,48,53,1.2,5,97.8
Tier3,Australia,Brisbane,Brisbane Technical University 43,-27.6098,152.9664,Electrical,7.1,6.4,291,38607,13405,46664,38,85,0.9,7,106.1
Tier3,Australia,Brisbane,Brisbane Institute of Technology 44,-27.3585,153.0253,Mechanical,8.2,6.6,326,41846,11294,83299,23,95,1.57,3,111.9
Tier2,Australia,Brisbane,Brisbane University of Engineering 45,-27.4142,152.9851,Mechanical,6.9,6.5,329,14288,16178,62324,29,79,2.05,10,116.0
Tier2,Australia,Brisbane,Brisbane Technical University 46,-27.466,153.1341,Mechanical,9.0,7.2,325,40107,12725,68409,57,71,1.29,1,97.3
Tier1,Australia,Brisbane,Brisbane Technical University 47,-27.4389,152.9501,AI & Data Science,9.2,7.2,312,22329,18123,89889,9,82,2.22,10,140.3
Tier2,Australia,Brisbane,Brisbane Institute of Technology 48,-27.4512,153.028,AI & Data Science,8.1,6.9,333,41175,13418,42707,15,94,0.78,2,114.6
Tier2,Australia,Brisbane,Brisbane Technical University 49,-27.4719,153.0779,Mechanical,7.8,7.4,337,15251,17076,120206,40,74,3.72,10,118.6
Tier3,Australia,Brisbane,Brisbane College of Engineering 50,-27.6103,152.9647,Computer Science,9.3,7.6,320,15795,15542,105036,24,84,3.35,1,116.9
Tier3,Australia,Brisbane,Brisbane National Institute of Technology 51,-27.3816,153.0222,Electrical,9.1,7.5,325,16351,20238,125401,90,88,3.43,4,88.5
